SIMPLE-AWD,0.1,0.0001,0.8734299421310425,[0.8888888955116272, 0.8792270421981812, 0.8647342920303345, 0.8695651888847351, 0.8647342920303345]
SIMPLE-AWD-Finetuned-Autopsy,0.1,0.0001,0.8685990333557129,[0.8599033951759338, 0.8888888955116272, 0.8743961453437805, 0.8647342920303345, 0.8550724387168884]
SIMPLE-AWD-Finetuned-Nidia,0.1,0.0001,0.843478262424469,[0.8647342920303345, 0.8309178948402405, 0.8357487916946411, 0.8164251446723938, 0.8695651888847351]
AWD,0.1,0.0001,0.7632850289344788,[0.7971014380455017, 0.7632850408554077, 0.695652186870575, 0.7922705411911011, 0.7681159377098083]
AWD-Pretrained-Wiki,0.1,0.0001,0.8405797243118286,[0.8164251446723938, 0.8212560415267944, 0.8454106450080872, 0.8599033951759338, 0.8599033951759338]
AWD-Finetuned-Autopsy,0.1,0.0001,0.87826087474823,[0.8743961453437805, 0.8840579986572266, 0.8647342920303345, 0.8888888955116272, 0.8792270421981812]
AWD-Finetuned-Nidia,0.1,0.0001,0.8628019213676452,[0.8695651888847351, 0.8647342920303345, 0.8502415418624878, 0.8695651888847351, 0.8599033951759338]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.1,0.0001,0.8724637746810913,[0.8888888955116272, 0.8840579986572266, 0.8357487916946411, 0.8743961453437805, 0.8792270421981812]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.1,0.0001,0.8289855003356934,[0.8405796885490417, 0.8357487916946411, 0.8260869383811951, 0.8309178948402405, 0.8115941882133484]
SIMPLE-AWD,0.1,0.001,0.8801932334899902,[0.8937197923660278, 0.8840579986572266, 0.8550724387168884, 0.8647342920303345, 0.9033816456794739]
SIMPLE-AWD-Finetuned-Autopsy,0.1,0.001,0.8869565248489379,[0.8792270421981812, 0.8792270421981812, 0.8840579986572266, 0.8840579986572266, 0.9082125425338745]
SIMPLE-AWD-Finetuned-Nidia,0.1,0.001,0.8676328539848328,[0.8405796885490417, 0.8743961453437805, 0.8743961453437805, 0.8743961453437805, 0.8743961453437805]
AWD,0.1,0.001,0.7768115997314453,[0.8212560415267944, 0.7777777910232544, 0.7246376872062683, 0.8743961453437805, 0.6859903335571289]
AWD-Pretrained-Wiki,0.1,0.001,0.8724637627601624,[0.8550724387168884, 0.8888888955116272, 0.8792270421981812, 0.8743961453437805, 0.8647342920303345]
AWD-Finetuned-Autopsy,0.1,0.001,0.7990338325500488,[0.7198067903518677, 0.8937197923660278, 0.8840579986572266, 0.7342995405197144, 0.7632850408554077]
AWD-Finetuned-Nidia,0.1,0.001,0.6879227161407471,[0.695652186870575, 0.7198067903518677, 0.7004830837249756, 0.6521739363670349, 0.6714975833892822]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.1,0.001,0.9053140163421631,[0.9130434989929199, 0.9033816456794739, 0.8937197923660278, 0.8985507488250732, 0.9178743958473206]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.1,0.001,0.7594202876091003,[0.7198067903518677, 0.8309178948402405, 0.7874395847320557, 0.7053139805793762, 0.7536231875419617]
SIMPLE-AWD,0.1,0.01,0.8367149710655213,[0.8743961453437805, 0.782608687877655, 0.8695651888847351, 0.8599033951759338, 0.7971014380455017]
SIMPLE-AWD-Finetuned-Autopsy,0.1,0.01,0.8685990333557129,[0.8647342920303345, 0.8599033951759338, 0.8840579986572266, 0.8647342920303345, 0.8695651888847351]
SIMPLE-AWD-Finetuned-Nidia,0.1,0.01,0.7884057998657227,[0.7874395847320557, 0.7632850408554077, 0.8019323945045471, 0.8164251446723938, 0.772946834564209]
AWD,0.1,0.01,0.7835748791694641,[0.8212560415267944, 0.8985507488250732, 0.8212560415267944, 0.6908212304115295, 0.6859903335571289]
AWD-Pretrained-Wiki,0.1,0.01,0.7072463750839233,[0.8212560415267944, 0.6570048332214355, 0.6859903335571289, 0.6859903335571289, 0.6859903335571289]
AWD-Finetuned-Autopsy,0.1,0.01,0.7149758458137512,[0.8212560415267944, 0.6859903335571289, 0.6859903335571289, 0.6666666865348816, 0.7149758338928223]
AWD-Finetuned-Nidia,0.1,0.01,0.713043475151062,[0.6859903335571289, 0.6859903335571289, 0.8212560415267944, 0.6859903335571289, 0.6859903335571289]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.1,0.01,0.6975845336914063,[0.7246376872062683, 0.6086956262588501, 0.6859903335571289, 0.6908212304115295, 0.7777777910232544]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.1,0.01,0.713043475151062,[0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.8212560415267944, 0.6859903335571289]
