SIMPLE-AWD,0.3,0.0001,0.8869565248489379,[0.8647342920303345, 0.8888888955116272, 0.8985507488250732, 0.8937197923660278, 0.8888888955116272]
SIMPLE-AWD-Finetuned-Autopsy,0.3,0.0001,0.8830917954444886,[0.8888888955116272, 0.8840579986572266, 0.8792270421981812, 0.8792270421981812, 0.8840579986572266]
SIMPLE-AWD-Finetuned-Nidia,0.3,0.0001,0.826086962223053,[0.8164251446723938, 0.8067632913589478, 0.8357487916946411, 0.8405796885490417, 0.8309178948402405]
AWD,0.3,0.0001,0.7149758458137512,[0.6570048332214355, 0.6038647294044495, 0.7149758338928223, 0.7971014380455017, 0.8019323945045471]
AWD-Pretrained-Wiki,0.3,0.0001,0.7391304254531861,[0.772946834564209, 0.7681159377098083, 0.7632850408554077, 0.6908212304115295, 0.7004830837249756]
AWD-Finetuned-Autopsy,0.3,0.0001,0.8821256160736084,[0.8888888955116272, 0.8985507488250732, 0.8599033951759338, 0.8792270421981812, 0.8840579986572266]
AWD-Finetuned-Nidia,0.3,0.0001,0.8338164210319519,[0.8260869383811951, 0.8454106450080872, 0.8260869383811951, 0.8309178948402405, 0.8405796885490417]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.3,0.0001,0.8541062712669373,[0.8454106450080872, 0.8647342920303345, 0.8550724387168884, 0.8550724387168884, 0.8502415418624878]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.3,0.0001,0.8164251208305359,[0.7971014380455017, 0.7922705411911011, 0.8405796885490417, 0.8357487916946411, 0.8164251446723938]
SIMPLE-AWD,0.3,0.001,0.8975845336914062,[0.9178743958473206, 0.8937197923660278, 0.9033816456794739, 0.8792270421981812, 0.8937197923660278]
SIMPLE-AWD-Finetuned-Autopsy,0.3,0.001,0.8898550748825074,[0.8792270421981812, 0.8888888955116272, 0.8985507488250732, 0.8888888955116272, 0.8937197923660278]
SIMPLE-AWD-Finetuned-Nidia,0.3,0.001,0.8570048213005066,[0.8550724387168884, 0.8888888955116272, 0.8550724387168884, 0.8212560415267944, 0.8647342920303345]
AWD,0.3,0.001,0.7671497702598572,[0.7777777910232544, 0.7632850408554077, 0.6859903335571289, 0.8164251446723938, 0.7922705411911011]
AWD-Pretrained-Wiki,0.3,0.001,0.7961352705955506,[0.8840579986572266, 0.8743961453437805, 0.8502415418624878, 0.6859903335571289, 0.6859903335571289]
AWD-Finetuned-Autopsy,0.3,0.001,0.7681159377098083,[0.8357487916946411, 0.695652186870575, 0.8405796885490417, 0.6280193328857422, 0.8405796885490417]
AWD-Finetuned-Nidia,0.3,0.001,0.6830917835235596,[0.6811594367027283, 0.6859903335571289, 0.6859903335571289, 0.6763284802436829, 0.6859903335571289]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.3,0.001,0.8869565248489379,[0.8840579986572266, 0.8888888955116272, 0.8695651888847351, 0.9082125425338745, 0.8840579986572266]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.3,0.001,0.7371980667114257,[0.6908212304115295, 0.7922705411911011, 0.7101449370384216, 0.772946834564209, 0.7198067903518677]
SIMPLE-AWD,0.3,0.01,0.8212560415267944,[0.8164251446723938, 0.8115941882133484, 0.8212560415267944, 0.8550724387168884, 0.8019323945045471]
SIMPLE-AWD-Finetuned-Autopsy,0.3,0.01,0.879227077960968,[0.8840579986572266, 0.8840579986572266, 0.8599033951759338, 0.8840579986572266, 0.8840579986572266]
SIMPLE-AWD-Finetuned-Nidia,0.3,0.01,0.7671497583389282,[0.7246376872062683, 0.7777777910232544, 0.7246376872062683, 0.8260869383811951, 0.782608687877655]
AWD,0.3,0.01,0.6859903335571289,[0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.6859903335571289]
AWD-Pretrained-Wiki,0.3,0.01,0.713043475151062,[0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.8212560415267944, 0.6859903335571289]
AWD-Finetuned-Autopsy,0.3,0.01,0.694685983657837,[0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.729468584060669, 0.6859903335571289]
AWD-Finetuned-Nidia,0.3,0.01,0.713043475151062,[0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.8212560415267944, 0.6859903335571289]
AWD-Pretrained-Wiki-Finetuned-Autopsy,0.3,0.01,0.7227053046226501,[0.6859903335571289, 0.6859903335571289, 0.6908212304115295, 0.8212560415267944, 0.729468584060669]
AWD-Pretrained-Wiki-Finetuned-Nidia,0.3,0.01,0.6115942001342773,[0.3140096664428711, 0.6859903335571289, 0.6859903335571289, 0.6859903335571289, 0.6859903335571289]
